trades,final_equity,total_return,cagr,max_drawdown,sharpe,sortino,calmar,win_rate,profit_factor,avg_r,expectancy_r,best_r,worst_r,total_fees,total_funding,avg_bars_held,liquidations,exposure,tf,entry_window,atr_stop_mult,trail_mult,regime_ema,vol_target,_risk,_lev
129,131044.86821642598,12.104486821642599,0.33427200769732845,-0.359782464173981,1.1667807333694244,0.8045541907219117,0.9290947752686568,0.34108527131782945,1.6401176093320649,0.8458711246754258,0.8458711246754258,25.47125319835535,-1.3621046275079178,11345.339522591228,24217.787848440683,41.689922480620154,0,0.27524438302881415,4h,55,2.5,5.0,200,0.6,0.02,3.0
137,43736.3968355811,3.3736396835581104,0.17985311297533646,-0.19371744253330875,1.0699158827494846,0.7843714602100361,0.9284301435293397,0.3357664233576642,1.8619261502417777,0.6369899654726638,0.6369899654726638,21.307148175055637,-1.277529405823483,1972.4257897659704,5754.093852535473,44.13868613138686,0,0.3094835969087466,4h,55,3.0,5.0,0,0.0,0.02,3.0
274,167718.41459199396,15.771841459199397,0.37168796195161113,-0.40048663039232396,1.1570073591451744,0.9711398570908355,0.928090811889273,0.3686131386861314,1.3808894560292908,0.4070708023208886,0.4070708023208886,16.790083657531763,-1.2900300374782283,30662.170664874135,28452.102636007992,23.54014598540146,0,0.33010901274374327,4h,10,2.0,3.5,200,0.6,0.02,3.0
212,62323.03744393191,5.2323037443931915,0.22762865680680022,-0.24544899092196662,1.0861613526743839,0.8426471829760498,0.9273969958147766,0.37264150943396224,1.6313009527266182,0.30710184610970204,0.30710184610970204,12.109075937802528,-1.106102526648584,5822.437612606662,7018.937873505563,25.81132075471698,0,0.2800552740672501,4h,30,3.0,3.5,100,0.6,0.02,3.0
293,42670.292845871154,3.2670292845871156,0.1765941946329348,-0.19227451189903963,1.118104852139235,1.0346588690610252,0.9184482794352986,0.41638225255972694,1.458312791099236,0.2763360739418545,0.2763360739418545,11.296030509846569,-1.1440453091118181,4236.336122518539,5661.2600783943,27.003412969283275,0,0.40493372229899177,4h,10,3.0,3.5,100,0.0,0.02,3.0
255,95144.74720934956,8.514474720934956,0.28724383133409614,-0.3134214003832079,1.2064833634127323,1.0209593522828881,0.9164780419680804,0.4117647058823529,1.5598705002366016,0.3109036812050711,0.3109036812050711,11.296030509846569,-1.1440453091118181,10173.005014146105,11577.779276833593,26.850980392156863,0,0.3504273504273504,4h,10,3.0,3.5,200,0.6,0.02,3.0
255,41704.43806022605,3.170443806022605,0.17357869165804063,-0.18999974130328443,1.1481364360436042,0.9828903930561325,0.9135733052444954,0.4117647058823529,1.5481200056029463,0.31090368120507117,0.31090368120507117,11.296030509846569,-1.144045309111818,3609.2567055927907,5122.171007749971,26.850980392156863,0,0.3504273504273504,4h,10,3.0,3.5,200,0.0,0.02,3.0
261,67668.63039676678,5.766863039676678,0.23900410600074706,-0.2628815311865428,1.126234477514527,0.9406887529429512,0.9091703967257703,0.36015325670498083,1.476893854056811,0.42260954730797473,0.42260954730797473,17.99174956742042,-1.2900300374782283,8507.887804955408,10226.85357808437,23.24904214559387,0,0.31055837043860995,4h,20,2.0,3.5,100,0.0,0.02,3.0
170,27104.86899199834,1.710486899199834,0.11824629875234782,-0.13152726743865253,0.9291613882650646,0.6485041541935608,0.8990249782806499,0.3588235294117647,1.638948296881646,0.3249809653454975,0.3249809653454975,12.109075937802526,-1.1101031506692265,1645.6428872655147,2794.2900367146603,26.3,0,0.2288244024770971,4h,55,3.0,3.5,100,0.0,0.02,3.0
225,52723.62185808876,4.272362185808876,0.2048275568500244,-0.23001013907705425,0.9890427125599841,0.779917998858789,0.890515338462564,0.3688888888888889,1.576337639469666,0.270650283751597,0.270650283751597,12.109075937802524,-1.1061025266485838,5185.839414532574,6141.673947186824,25.72888888888889,0,0.2962792363989969,4h,30,3.0,3.5,0,0.6,0.02,3.0
278,104317.76887222636,9.431776887222636,0.30059232579535644,-0.3387239021779536,1.119558974290152,0.9873632095271992,0.8874257879723995,0.38848920863309355,1.4932653832097922,0.30805019345125306,0.30805019345125306,14.47558052705357,-1.1981775060058113,13925.474286641405,14290.202414324558,26.18705035971223,0,0.37258815701929476,4h,20,2.5,3.5,0,0.6,0.02,3.0
169,42754.49486123085,3.275449486123085,0.17685420171598176,-0.20210598102157953,0.9888752452712578,0.6568997821213589,0.8750567441005046,0.33136094674556216,1.649774476912191,0.4950472756348368,0.4950472756348368,17.991749567420424,-1.2900300374782285,3541.05401080479,5552.10768679842,23.502958579881657,0,0.20328573621986795,4h,55,2.0,3.5,200,0.0,0.02,3.0
181,44119.46594426071,3.4119465944260705,0.1810068879552249,-0.20697063854052158,0.9895855533458772,0.685750195486672,0.8745534595226492,0.3370165745856354,1.623486957287336,0.4722597030992275,0.4722597030992275,17.99174956742042,-1.2900300374782285,3819.24006023839,5747.398668708689,23.773480662983424,0,0.22022621423819028,4h,55,2.0,3.5,0,0.0,0.02,3.0
176,65257.31342184161,5.5257313421841605,0.23397542715030717,-0.26769605679808267,1.118923635273922,0.8802044289337008,0.874033894816724,0.32386363636363635,1.681471201088871,0.6483482188273428,0.6483482188273428,24.10527308205206,-1.1621579872395258,4493.813674245543,10604.337056115386,39.86363636363637,0,0.35907671835815547,4h,30,2.5,5.0,100,0.0,0.02,3.0
207,124448.29245411552,11.444829245411553,0.3265701500260101,-0.37465821125284304,1.0607447490431425,0.8986553605015152,0.871648185512795,0.30434782608695654,1.4087853728272597,0.5383762615678167,0.5383762615678167,24.105273082052058,-1.1981775060058113,16171.291721262834,28821.002315904043,39.68599033816425,0,0.42044116894416295,4h,10,2.5,5.0,200,0.6,0.02,3.0
274,67222.22502975464,5.722222502975464,0.2380852828588762,-0.2754039922322586,1.1165298577431715,0.9460892835778749,0.8644946681023051,0.3686131386861314,1.4214030764770327,0.4070708023208886,0.4070708023208886,16.790083657531763,-1.2900300374782283,9361.431289107899,11251.017986724844,23.54014598540146,0,0.33010901274374327,4h,10,2.0,3.5,200,0.0,0.02,3.0
224,127074.5468431503,11.70745468431503,0.32967889805698336,-0.39002678129844226,1.1414229656731678,0.8704742566329339,0.8452724629817621,0.3482142857142857,1.430949175130994,0.46071975096460854,0.46071975096460854,17.991749567420417,-1.2900300374782285,20377.650970096645,21172.86332731787,23.245535714285715,0,0.2664926557142126,4h,30,2.0,3.5,100,0.6,0.02,3.0
375,159658.98341285833,14.965898341285833,0.3641375173386696,-0.4338183206735732,1.192816651019273,1.2158885385838303,0.8393779146378308,0.368,1.3660169885767268,0.26936468572931116,0.26936468572931116,13.505698661486202,-1.198177506005811,26200.391261691704,25958.097042218385,26.36,0,0.5059112544142484,4h,10,2.5,3.5,0,0.6,0.02,3.0
190,115893.0036202947,10.58930036202947,0.31602240813851923,-0.3766000896378862,1.0537809917709087,0.8395206575521396,0.839145865425538,0.32105263157894737,1.5092738520679234,0.5564619587188102,0.5564619587188102,24.10527308205206,-1.1621579872395256,12616.018088618139,24228.731945301275,39.142105263157895,0,0.38062336864732077,4h,30,2.5,5.0,0,0.6,0.02,3.0
169,80716.07587780264,7.071607587780264,0.2637328606867464,-0.3171949238353875,1.0222340275599902,0.688378708338114,0.8314535979888948,0.33136094674556216,1.591284421429993,0.4950472756348368,0.4950472756348368,17.99174956742042,-1.2900300374782283,9433.295245471852,11596.782395656583,23.502958579881657,0,0.20328573621986795,4h,55,2.0,3.5,200,0.6,0.02,3.0
192,47867.44245474107,3.7867442454741065,0.19184918985211352,-0.23196186852549763,1.0615687294912868,0.9135791034987402,0.8270721005639129,0.3333333333333333,1.5984322271176743,0.4848534279292192,0.4848534279292192,20.16153279799161,-1.1655504990466294,3128.4612675267613,7603.009798684887,44.145833333333336,0,0.4337990685296075,4h,20,3.0,5.0,100,0.0,0.02,3.0
298,138703.95019749866,12.870395019749866,0.34279384590617634,-0.4211421659334815,1.0391149109979716,1.0534932816243432,0.8139622997530005,0.3053691275167785,1.2922965257958117,0.37238705369433106,0.37238705369433106,28.21033606164943,-1.1981775060058113,23251.49464107545,38691.938320365596,39.869127516778526,0,0.6080659194431649,4h,10,2.5,5.0,0,0.6,0.02,3.0
181,81604.5497556273,7.160454975562731,0.2652844215538097,-0.326153045896469,1.015264364867718,0.7127939423538417,0.8133740429271329,0.3370165745856354,1.562913463014326,0.4722597030992275,0.4722597030992275,17.99174956742042,-1.2900300374782283,9987.389878634836,11762.168739839202,23.773480662983424,0,0.22022621423819028,4h,55,2.0,3.5,0,0.6,0.02,3.0
220,91727.40874178175,8.172740874178174,0.28197718134765504,-0.3468412431866337,1.04042784463867,0.9402674834146031,0.812986306809898,0.33181818181818185,1.4862212950353142,0.4053712094833357,0.4053712094833357,22.24064028663535,-1.1655504990466297,9283.07177197731,18313.381352622535,44.372727272727275,0,0.49961615231076306,4h,20,3.0,5.0,0,0.6,0.02,3.0
179,44075.93055232393,3.407593055232393,0.180876211676966,-0.22457101869459797,0.9909475223085963,0.6835779214662111,0.8054298935293424,0.329608938547486,1.6022227429352818,0.4772635455264544,0.4772635455264544,17.991749567420417,-1.2900300374782283,3887.897108975863,5874.285692837057,23.821229050279328,0,0.21823020625415834,4h,55,2.0,3.5,100,0.0,0.02,3.0
186,67126.21039205126,5.712621039205126,0.23788695101047264,-0.2969083943393657,0.9355580828487416,0.753792782415484,0.8012132884951993,0.3333333333333333,1.5116095662247806,0.41745261824006097,0.41745261824006097,20.161532797991608,-1.1206426534184666,5958.002209327353,12764.336847968867,41.70967741935484,0,0.39705204974666053,4h,30,3.0,5.0,0,0.6,0.02,3.0
224,60424.88661435203,5.042488661435203,0.22338013940861123,-0.27884002176422,1.1127083005070442,0.8538843263596356,0.8011050135317224,0.3482142857142857,1.51004938316279,0.46071975096460854,0.46071975096460854,17.99174956742042,-1.2900300374782285,6876.890624069867,8942.749928693413,23.245535714285715,0,0.2664926557142126,4h,30,2.0,3.5,100,0.0,0.02,3.0
238,99404.64559393818,8.940464559393819,0.2935787031707946,-0.3692817985969216,1.0369642653787772,0.8036504110399668,0.7949991152725119,0.3445378151260504,1.4042273425767247,0.404024699903366,0.404024699903366,17.99174956742042,-1.2900300374782285,16612.19967807164,17185.51441108023,22.949579831932773,0,0.27954347714826755,4h,30,2.0,3.5,0,0.6,0.02,3.0
190,55065.790952370655,4.506579095237066,0.21071145958638304,-0.2669469767838626,1.0199068693610833,0.8236398067407914,0.7893382503334682,0.32105263157894737,1.5943070881444892,0.55646195871881,0.55646195871881,24.105273082052054,-1.1621579872395253,4090.0066256553514,9465.42364550061,39.142105263157895,0,0.38062336864732077,4h,30,2.5,5.0,0,0.0,0.02,3.0
227,64568.65552003906,5.456865552003905,0.23250898092842798,-0.2956889628474303,1.0755660437802732,0.980738836263127,0.7863295900171899,0.31718061674008813,1.621929527703532,0.5069996261739617,0.5069996261739617,26.591993089136558,-1.1981775060058113,4939.110863611676,10343.088537587357,40.5374449339207,0,0.4709555248477404,4h,20,2.5,5.0,0,0.0,0.02,3.0
249,98544.87951840587,8.854487951840587,0.2923198305182746,-0.37348277709908917,1.1144102575927968,0.9964397455599795,0.7826862400156108,0.2570281124497992,1.5212505821164444,0.5896846155810354,0.5896846155810354,33.060173767385585,-1.2964813488649078,10796.426225314546,19145.66844116182,34.30120481927711,0,0.437125748502994,4h,20,2.0,5.0,0,0.0,0.02,3.0
212,32373.011893512863,2.237301189351286,0.14073067754525748,-0.18034412977201308,1.0125970986189596,0.7830540714713351,0.7803452084809523,0.37264150943396224,1.5830867213281945,0.30710184610970204,0.30710184610970204,12.109075937802524,-1.1061025266485838,2371.176118542188,3497.9426749886215,25.81132075471698,0,0.2800552740672501,4h,30,3.0,3.5,100,0.0,0.02,3.0
228,41889.88062082494,3.188988062082494,0.17416243957920297,-0.22338193945471158,0.949507941952799,0.8733646030345779,0.7796621338517505,0.3157894736842105,1.4168258959697921,0.3868523488364127,0.3868523488364127,22.830283505896606,-1.1655504990466297,3524.0495854523847,8096.916723197555,42.80263157894737,0,0.4994626132350683,4h,10,3.0,5.0,100,0.0,0.02,3.0
199,44527.920824919594,3.4527920824919596,0.1822273653551254,-0.23406077498173608,1.0184838484548109,0.8748852817393304,0.7785472186415888,0.3165829145728643,1.4972755163996316,0.4530927218658185,0.4530927218658185,20.13076838394177,-1.1655504990466297,3391.8696397038866,8177.974175040958,42.562814070351756,0,0.43349199037821795,4h,10,3.0,5.0,200,0.0,0.02,3.0
67,19074.507685624245,0.9074507685624245,0.07498016360402238,-0.09633574408586341,0.85683135999343,0.7938711452438983,0.7783213210788412,0.4626865671641791,2.4211343292718155,0.3287497753008679,0.3287497753008679,5.6479136811882675,-1.0366182327612548,254.32235839978622,1231.9893612787296,13.91044776119403,0,0.28588957055214725,1d,20,3.0,2.5,0,0.6,0.02,3.0
320,152782.3499886363,14.27823499886363,0.35742266641889064,-0.45964316624338863,1.0870417715759397,0.9769541778780028,0.7776090077441279,0.36875,1.2951913568094837,0.34159901382620794,0.34159901382620794,16.790083657531763,-1.2900300374782283,33690.951732678455,30292.674215944557,23.059375,0,0.377654946517222,4h,10,2.0,3.5,100,0.6,0.02,3.0
275,70054.37484139089,6.005437484139089,0.2438252375572676,-0.3155288541763116,1.0740176011592213,0.9424083151969957,0.7727509998848556,0.3927272727272727,1.4848532672675838,0.25018259351404,0.25018259351404,12.109075937802528,-1.1440453091118183,8528.12762367537,9311.062285536987,26.901818181818182,0,0.3786273606632888,4h,20,3.0,3.5,0,0.6,0.02,3.0
278,45204.68670429117,3.520468670429117,0.1842278552907115,-0.23929345292763157,1.0371342169021827,0.9323042391297921,0.7698825564877727,0.38848920863309355,1.5017844574602375,0.3080501934512531,0.3080501934512531,14.475580527053571,-1.198177506005811,4598.67821385195,5813.171040282488,26.18705035971223,0,0.37258815701929476,4h,20,2.5,3.5,0,0.0,0.02,3.0
297,53195.48712853854,4.3195487128538534,0.20603137285488726,-0.26787200271505285,0.9747934588439079,0.8591105351533561,0.7691411225011515,0.3501683501683502,1.4040755936667577,0.3327663786931579,0.3327663786931579,17.99174956742042,-1.2900300374782283,7385.08626959713,8600.954422776258,22.996632996632997,0,0.3495572956650801,4h,20,2.0,3.5,0,0.0,0.02,3.0
238,52354.16802372992,4.235416802372992,0.20387831567301218,-0.2663532658210133,1.0226366077773488,0.8013244006329386,0.7654432734082425,0.3445378151260504,1.4619914843170283,0.4040246999033661,0.4040246999033661,17.991749567420424,-1.2900300374782285,6313.903510425786,8089.790079620027,22.949579831932773,0,0.27954347714826755,4h,30,2.0,3.5,0,0.0,0.02,3.0
215,86333.57283562764,7.6333572835627646,0.27329877904699873,-0.361930694901622,1.1129101648027615,0.8574469606019023,0.7551135697990061,0.3627906976744186,1.528899161029139,0.37218028829374405,0.37218028829374405,14.475580527053568,-1.1274600358793956,10181.678884704894,11608.680460406267,25.144186046511628,0,0.2766774144019653,4h,30,2.5,3.5,100,0.6,0.02,3.0
225,29724.64487763049,1.972464487763049,0.12987027899690662,-0.1724053642187768,0.9353965024331763,0.7403090586448915,0.753284444398757,0.3688888888888889,1.5242300715769979,0.270650283751597,0.270650283751597,12.109075937802524,-1.1061025266485838,2300.3160937416496,3311.2779201725293,25.72888888888889,0,0.2962792363989969,4h,30,3.0,3.5,0,0.0,0.02,3.0
179,80695.66968095022,7.069566968095021,0.263697047097998,-0.350159643518991,1.0127024294182339,0.7070440289613824,0.7530766379812595,0.329608938547486,1.5315557102898905,0.47726354552645456,0.47726354552645456,17.991749567420424,-1.2900300374782283,10204.169865665424,12068.916206890786,23.821229050279328,0,0.21823020625415834,4h,55,2.0,3.5,100,0.6,0.02,3.0
175,31646.126398679437,2.1646126398679435,0.13783081679713605,-0.18321711401098906,0.92041991641174,0.6414407246775199,0.7522813441372578,0.35428571428571426,1.58347269012686,0.37247438430752666,0.37247438430752666,14.475580527053571,-1.1320609949099083,2339.3728138749875,3771.6355711148144,25.474285714285713,0,0.22815906648241976,4h,55,2.5,3.5,0,0.0,0.02,3.0
162,31438.756840464677,2.143875684046468,0.1369926880586143,-0.18250966265859347,0.9313959378819211,0.6231036751539026,0.7506051244797696,0.35185185185185186,1.613244147933521,0.3994475486310573,0.3994475486310573,14.475580527053573,-1.1320609949099083,2186.188501624545,3686.037950601442,25.5,0,0.21142330723169048,4h,55,2.5,3.5,200,0.0,0.02,3.0
68,20711.785000873755,1.0711785000873757,0.08493750715942383,-0.11478847083187206,0.8263899829197033,0.7627037286669093,0.7399480674660243,0.45588235294117646,2.2007206877924395,0.3707754801678926,0.3707754801678926,6.7697403178919116,-1.0442335745581546,332.0655780438849,1569.788571183122,13.617647058823529,0,0.28404907975460125,1d,20,2.5,2.5,0,0.6,0.02,3.0
162,56001.13373117024,4.600113373117024,0.21299926327082241,-0.2895579364483923,0.9788629183990941,0.6639350382870464,0.7356015375830844,0.35185185185185186,1.5858382241496292,0.3994475486310573,0.3994475486310573,14.475580527053571,-1.1320609949099085,5494.4189853032185,7294.560585432655,25.5,0,0.21142330723169048,4h,55,2.5,3.5,200,0.6,0.02,3.0
228,96669.14266581829,8.666914266581829,0.28953916723740236,-0.39428905363328764,1.0364203575820794,0.9346488336220146,0.7343322483070784,0.3157894736842105,1.4099143442457247,0.3868523488364127,0.3868523488364127,22.830283505896602,-1.1655504990466297,10745.208501341229,20629.739503149976,42.80263157894737,0,0.4994626132350683,4h,10,3.0,5.0,100,0.6,0.02,3.0
375,57072.64187342159,4.707264187342159,0.2155787913920837,-0.29538353233958325,1.0720532789338337,1.128936830990355,0.7298267093110891,0.368,1.3449323150999601,0.26936468572931116,0.26936468572931116,13.5056986614862,-1.1981775060058113,7927.81365417906,9600.475124081659,26.36,0,0.5059112544142484,4h,10,2.5,3.5,0,0.0,0.02,3.0
70,23342.347101732885,1.3342347101732885,0.09955924704198749,-0.13735078709925352,0.7965177900392149,0.7367986663920705,0.7248538515475939,0.44285714285714284,2.0800328393528247,0.42184449800616436,0.42184449800616436,8.447674245705441,-1.161223604710362,457.5660072511355,2070.3857869463945,12.82857142857143,0,0.2754601226993865,1d,20,2.0,2.5,0,0.6,0.02,3.0
199,89178.73803324564,7.917873803324564,0.27793462981319106,-0.38353320353010895,1.0341973858646958,0.8757202155342824,0.7246690175844763,0.3165829145728643,1.437182039492628,0.4530927218658186,0.4530927218658186,20.130768383941774,-1.1655504990466294,9483.383012529459,18448.588362829185,42.562814070351756,0,0.43349199037821795,4h,10,3.0,5.0,200,0.6,0.02,3.0
400,161373.1778465022,15.137317784650218,0.36577134236297626,-0.5078471577535416,1.0621183945086248,1.0590511430147238,0.7202390262081277,0.34,1.2377377939065015,0.2771312243905607,0.2771312243905607,16.790083657531763,-1.2900300374782285,42567.540403595165,37669.97289863456,23.3125,0,0.4772506269512258,4h,10,2.0,3.5,0,0.6,0.02,3.0
175,54856.45915502257,4.485645915502257,0.21019472223799207,-0.2947538882288082,0.9593160352828424,0.6767722109067992,0.7131194214300728,0.35428571428571426,1.5536120467921422,0.37247438430752666,0.37247438430752666,14.475580527053571,-1.1320609949099083,5713.506348801596,7293.408086005463,25.474285714285713,0,0.22815906648241976,4h,55,2.5,3.5,0,0.6,0.02,3.0
173,40160.77843156054,3.0160778431560535,0.16862795352639703,-0.23675737665427618,0.9676490743249372,0.7654930388078902,0.7122394913702528,0.32947976878612717,1.5972903716102593,0.4866281321154005,0.4866281321154005,20.161532797991608,-1.1206426534184666,2400.989909034307,6236.916218264383,41.861271676300575,0,0.37064332872716105,4h,30,3.0,5.0,100,0.0,0.02,3.0
368,97127.74264077391,8.71277426407739,0.29022340896347854,-0.41367124612979506,1.1334987814997919,1.1439495296003983,0.7015798455385438,0.37771739130434784,1.3554082868609265,0.22456688330333807,0.22456688330333807,11.29603050984657,-1.1440453091118183,14917.229489450314,15701.787435585782,27.27173913043478,0,0.5136393878908849,4h,10,3.0,3.5,0,0.6,0.02,3.0
54,24484.60802877946,1.4484608028779462,0.10545665455252906,-0.1506501116295782,0.8691056713588026,0.7170148988845799,0.7000104640601144,0.3888888888888889,2.445017403589553,0.5101066870553456,0.5101066870553456,10.422545615772925,-1.0700535034830727,273.21601420191996,2329.7343859162515,22.64814814814815,0,0.37515337423312883,1d,20,3.0,3.5,0,0.6,0.02,3.0
229,67988.55028823603,5.798855028823603,0.23965928291427763,-0.3424233714049531,0.9964242646945435,0.7788787821355535,0.699891721557914,0.35807860262008734,1.487173807650293,0.3222028279901556,0.3222028279901556,14.475580527053571,-1.1274600358793956,8407.385770358063,9456.679079441696,24.91703056768559,0,0.2920313219714417,4h,30,2.5,3.5,0,0.6,0.02,3.0
334,197542.5254781433,18.754252547814332,0.3970829989612572,-0.5699112496995208,1.0325111943244267,1.0219083669660103,0.6967453251196826,0.26047904191616766,1.2261681101189483,0.42430760493325587,0.42430760493325587,35.04533754247221,-1.3296314926900479,49403.87018942868,67259.81982618038,32.98203592814371,0,0.5637954859511746,4h,10,2.0,5.0,0,0.6,0.02,3.0
173,31700.80410770763,2.170080410770763,0.1380509960163807,-0.1989698778100037,0.9234523555314816,0.6404456580306757,0.6938286213765763,0.3468208092485549,1.5677949999625718,0.377267139922482,0.377267139922482,14.475580527053573,-1.1320609949099083,2378.8990631540482,3853.824032813802,25.526011560693643,0,0.22600951942269307,4h,55,2.5,3.5,100,0.0,0.02,3.0
275,34217.52699361269,2.4217526993612695,0.14783765707167373,-0.21795120802676424,0.9891386825007089,0.8870777502031911,0.678306206284112,0.3927272727272727,1.482045961885944,0.25018259351403993,0.25018259351403993,12.109075937802524,-1.1440453091118183,3115.2186150708494,4117.332014924198,26.901818181818182,0,0.3786273606632888,4h,20,3.0,3.5,0,0.0,0.02,3.0
215,41463.203561962364,3.1463203561962363,0.17281585939138222,-0.2559027366464085,1.0504171995795322,0.8098717903189249,0.6753185278755698,0.3627906976744186,1.5475028462718552,0.37218028829374405,0.37218028829374405,14.475580527053573,-1.1274600358793958,3671.5787709158694,5169.202661194604,25.144186046511628,0,0.2766774144019653,4h,30,2.5,3.5,100,0.0,0.02,3.0
283,64963.05672793881,5.4963056727938815,0.2333505186053224,-0.3493087053813702,0.9606771050444892,0.6953536186092468,0.6680352221698961,0.3957597173144876,1.3737720093290449,0.23387534365173143,0.23387534365173143,7.653712386859485,-1.2170298215565147,13642.790615879487,8174.010274758446,13.717314487632509,0,0.19867956394902503,4h,20,2.0,2.5,200,0.6,0.02,3.0
320,62873.11016449649,5.287311016449649,0.22883837614674607,-0.34357566463612493,1.0359215399525243,0.9487350518183091,0.6660494316124073,0.36875,1.3169434266923532,0.3415990138262079,0.3415990138262079,16.79008365753176,-1.2900300374782285,10695.894482115724,12181.17301309053,23.059375,0,0.377654946517222,4h,10,2.0,3.5,100,0.0,0.02,3.0
220,43319.47357265791,3.3319473572657907,0.1785871295983894,-0.26881545211310354,0.9784632807432202,0.905509083564695,0.6643484524217352,0.33181818181818185,1.5447783630541572,0.4053712094833358,0.4053712094833358,22.24064028663536,-1.1655504990466294,3019.7898437358253,7011.183441306266,44.372727272727275,0,0.49961615231076306,4h,20,3.0,5.0,0,0.0,0.02,3.0
44,37290.56475720455,2.729056475720455,0.15877213492198816,-0.2395049130690372,0.8315968939875913,0.7719366859989369,0.6629180708131117,0.3409090909090909,2.831154326038413,1.2338070083972168,1.2338070083972168,35.46360011145253,-1.145273134206356,433.8992883422462,7481.244111189893,33.88636363636363,0,0.4573619631901841,1d,10,2.0,5.0,100,0.6,0.02,3.0
368,42856.44893969017,3.2856448939690166,0.17716841745490197,-0.26735684373457136,1.0461192022411776,1.0967767547878648,0.6626664759357821,0.37771739130434784,1.3473061271814577,0.22456688330333807,0.22456688330333807,11.29603050984657,-1.1440453091118183,5328.162381615306,6677.179564531396,27.27173913043478,0,0.5136393878908849,4h,10,3.0,3.5,0,0.0,0.02,3.0
173,54491.87192917776,4.449187192917776,0.20929054068733843,-0.3165850105807808,0.9578685409326574,0.6717763122358158,0.6610879659254594,0.3468208092485549,1.526912584591117,0.377267139922482,0.377267139922482,14.475580527053573,-1.1320609949099083,5834.636810125265,7481.085289986006,25.526011560693643,0,0.22600951942269307,4h,55,2.5,3.5,100,0.6,0.02,3.0
249,51283.45736757461,4.128345736757461,0.2010933382846698,-0.3086002914926783,0.8967943229681631,0.6198237924187965,0.65163042235636,0.3895582329317269,1.3879408078837723,0.23460259679963447,0.23460259679963447,7.653712386859487,-1.1593832064475325,9706.662001964101,6282.6092899817695,13.497991967871487,0,0.1720149444700343,4h,30,2.0,2.5,200,0.6,0.02,3.0
284,87895.4306700646,7.789543067006459,0.27586014261923486,-0.42589804967337597,0.9766296778476008,0.9915442934615912,0.6477140311649556,0.3204225352112676,1.2787708168069065,0.30982258744678026,0.30982258744678026,23.60632154666144,-1.1655504990466297,13449.336347059283,24689.49614448632,43.41197183098591,0,0.6309944214135831,4h,10,3.0,5.0,0,0.6,0.02,3.0
350,81127.01263339291,7.112701263339291,0.26445236337753464,-0.41172412535901687,0.9916759208499076,0.7834498575998932,0.6423047547843751,0.3942857142857143,1.2941614451854384,0.21143034559527268,0.21143034559527268,8.065720693913507,-1.2170298215565145,21647.34541534691,12404.463659520832,14.094285714285714,0,0.2524694201340908,4h,10,2.0,2.5,200,0.6,0.02,3.0
229,36540.30387961303,2.6540303879613028,0.15631853467185608,-0.24446374137905416,0.9561280015935026,0.7532276698044231,0.6394344363300724,0.35807860262008734,1.4902733392282042,0.3222028279901556,0.3222028279901556,14.475580527053571,-1.1274600358793956,3424.082442081506,4704.974526378469,24.91703056768559,0,0.2920313219714417,4h,30,2.5,3.5,0,0.0,0.02,3.0
283,32728.183344727313,2.2728183344727313,0.14212664049762314,-0.22231295939866663,0.8850279775832536,0.646645190176119,0.6393088413831604,0.3957597173144876,1.381152412193101,0.23387534365173143,0.23387534365173143,7.653712386859488,-1.2170298215565147,4972.189638961703,3681.632157232066,13.717314487632509,0,0.19867956394902503,4h,20,2.0,2.5,200,0.0,0.02,3.0
33,42281.66153792473,3.228166153792473,0.1751842992562076,-0.2757792184250665,0.9105562494186299,0.7839836458769012,0.635233866629468,0.45454545454545453,3.2318266578425927,1.6266296323901444,1.6266296323901444,28.439831598620707,-1.0647430697195481,398.4988943384432,8791.888023341677,41.84848484848485,0,0.4236196319018405,1d,20,2.5,5.0,100,0.6,0.02,3.0
40,31850.192179545298,2.18501921795453,0.13849212502906183,-0.22051615494674354,0.8217967410479362,0.7621694458121425,0.6280361865665072,0.4,2.9593334809933607,1.1138437888988622,1.1138437888988622,28.439831598620703,-1.115965777307072,284.36440645450125,5500.9810702413315,39.3,0,0.4822085889570552,1d,10,2.5,5.0,100,0.6,0.02,3.0
249,28535.81605560473,1.853581605560473,0.12471309031161026,-0.20026492554456612,0.8270972602200606,0.5702791889997783,0.6227405521585313,0.3895582329317269,1.3830317695475225,0.23460259679963447,0.23460259679963447,7.653712386859487,-1.1593832064475327,3949.039232047218,3128.6143819517515,13.497991967871487,0,0.1720149444700343,4h,30,2.0,2.5,200,0.0,0.02,3.0
347,55303.31613057939,4.530331613057939,0.21129568438482504,-0.34025340593085757,0.9675815415879666,0.7605489433323365,0.6209950604513924,0.3976945244956772,1.332986533871081,0.16589887681250362,0.16589887681250362,6.466700883312172,-1.1079211600551966,11954.997527258158,7244.412443412886,14.363112391930835,0,0.2550795844209018,4h,10,2.5,2.5,200,0.6,0.02,3.0
59,25851.287307900224,1.5851287307900224,0.11219981919122834,-0.18178120707437076,0.7374962786151255,0.5881387818489713,0.6172245250045286,0.3559322033898305,1.9675741622654455,0.5535538995107367,0.5535538995107367,15.570645559034894,-1.1612236047103617,488.173607849577,3458.1730143192026,18.627118644067796,0,0.3371165644171779,1d,20,2.0,3.5,0,0.6,0.02,3.0
